Gujarati_PAT,Gujarati_SAT,Mathematics_PAT,Mathematics_SAT,Science_PAT,Science_SAT,SocialScience_PAT,SocialScience_SAT,English_PAT,English_SAT,Hindi_PAT,Hindi_SAT,Attendance,Assessment,Final_Score
19,65,2,11,5,40,2,15,6,1,5,28,31,8,17.166666666666668
15,31,5,4,3,49,2,31,5,41,5,34,30,38,21.8
4,77,16,73,7,35,20,67,4,63,5,11,15,34,30.366666666666667
9,6,9,60,11,22,20,35,18,49,6,54,2,15,21.633333333333333
5,19,11,35,18,60,19,44,11,42,3,24,59,68,32.10000000000001
3,48,11,60,19,21,9,17,15,78,11,31,13,72,30.033333333333335
16,10,0,57,12,51,6,42,7,73,11,63,27,68,32.7
3,0,14,59,3,46,15,71,12,51,0,25,96,16,31.133333333333336
7,15,16,58,7,54,15,31,16,28,16,31,70,60,32.6
2,1,19,0,5,27,11,25,3,66,19,27,29,52,21.76666666666667
0,48,9,18,4,73,16,65,14,45,1,24,84,58,35.33333333333333
14,69,8,14,19,53,7,39,5,71,9,62,64,98,40.866666666666674
20,49,3,25,12,17,6,23,7,12,16,68,43,78,29.300000000000004
8,80,9,4,9,9,4,16,19,5,19,63,38,69,27.03333333333334
19,13,1,7,6,45,15,5,6,14,9,2,32,15,14.166666666666668
14,69,7,7,8,41,4,28,1,27,10,24,34,17,21.099999999999998
14,17,1,28,0,66,18,55,3,7,12,38,16,37,22.566666666666666
10,15,1,30,17,11,7,16,16,69,18,18,36,70,25.800000000000004
8,24,7,63,15,19,0,61,18,74,12,38,0,90,31.6
16,7,7,45,8,56,20,6,13,71,13,15,6,13,20.36666666666667
5,24,4,34,20,5,16,40,2,46,7,53,14,66,25.066666666666666
15,16,12,23,0,40,15,62,8,6,18,60,26,52,26.133333333333336
7,75,7,57,4,69,7,14,10,16,6,47,91,44,34.766666666666666
8,54,18,5,4,51,5,34,9,59,6,24,40,19,24.366666666666667
9,20,3,78,5,36,20,17,18,8,5,59,38,62,28.533333333333335
18,20,11,57,14,44,2,20,9,50,12,70,30,0,24.800000000000004
0,72,10,74,1,4,7,56,13,64,7,24,61,60,34.233333333333334
10,30,0,40,20,75,17,42,16,27,2,47,7,34,25.833333333333336
15,18,6,17,10,32,0,9,6,63,15,62,50,80,29.866666666666667
12,75,14,33,9,59,19,78,14,9,7,74,46,48,36.266666666666666
11,72,5,3,19,21,18,62,1,33,6,37,56,0,24.800000000000004
0,74,20,2,3,23,17,46,2,23,8,35,88,56,31.26666666666667
10,16,12,30,1,23,2,57,12,73,10,3,78,24,26.800000000000004
3,61,13,41,13,56,5,4,10,3,17,25,78,41,28.633333333333336
0,21,6,11,20,68,10,30,2,23,5,34,75,87,31.53333333333334
5,80,1,41,13,50,4,30,12,36,19,48,46,61,33.300000000000004
1,16,9,26,5,77,10,6,4,13,20,21,60,79,27.766666666666666
4,61,19,78,0,52,8,78,15,76,5,64,33,25,36.46666666666667
1,79,7,67,2,31,12,8,15,33,6,48,67,4,27.7
0,46,6,52,5,38,7,41,4,39,9,23,39,68,28.700000000000006
13,72,0,33,17,10,20,61,17,27,15,72,68,28,33.400000000000006
4,76,0,36,18,14,13,40,6,27,19,2,15,3,18.8
11,63,7,66,2,10,12,77,12,41,0,24,74,93,38.366666666666674
16,72,10,21,1,32,14,21,13,54,0,53,68,78,35.06666666666667
17,80,10,2,13,2,8,14,16,65,11,76,25,43,27.733333333333338
4,13,13,27,5,67,3,18,2,80,13,31,13,0,19.700000000000003
10,6,4,72,0,71,14,44,18,69,15,58,0,27,28.1
18,62,7,74,0,49,14,5,4,3,12,34,15,51,25.400000000000002
10,12,6,74,15,31,19,69,2,79,12,50,86,34,37.266666666666666
1,45,1,28,16,32,15,0,6,53,9,32,55,98,31.166666666666668
10,41,8,51,10,70,19,63,18,17,0,40,20,73,32.43333333333334
1,61,10,54,18,37,19,80,19,17,10,80,94,14,37.86666666666667
4,1,15,58,8,69,11,46,9,47,9,36,90,96,39.46666666666667
20,80,12,76,7,76,12,56,3,42,13,17,4,49,32.9
3,21,10,71,2,14,10,27,16,56,12,59,28,69,29.766666666666673
12,34,0,80,15,38,19,66,10,42,1,29,35,100,36.56666666666666
8,70,9,55,19,38,8,50,2,0,0,8,33,4,21.5
12,4,19,27,9,32,16,21,2,30,6,50,62,5,21.9
13,44,0,37,6,52,7,77,15,39,5,46,49,3,27.933333333333334
17,7,10,38,17,80,18,41,3,15,0,22,13,86,27.766666666666666
15,67,15,26,15,30,14,67,16,14,8,56,89,41,35.866666666666674
12,58,3,51,14,32,1,20,7,55,12,30,64,61,32.16666666666667
15,64,1,48,1,26,2,18,17,9,19,21,71,10,24.166666666666668
5,39,12,41,6,58,19,53,4,65,8,22,66,71,35.833333333333336
7,35,20,21,3,48,16,26,16,61,10,1,52,0,22.8
10,11,20,7,13,80,6,50,16,20,5,53,80,51,32.5
13,19,9,12,17,30,15,6,8,52,5,44,22,68,24.333333333333336
16,43,13,56,10,46,11,27,18,16,8,64,5,88,31.166666666666668
4,66,5,51,13,53,13,6,8,16,1,21,36,10,21.733333333333334
12,46,13,3,2,13,6,3,13,28,9,79,62,19,23.233333333333334
4,64,2,77,18,62,12,1,10,8,3,29,91,52,33.63333333333333
17,31,8,32,5,24,4,34,2,44,1,44,2,29,19.5
1,75,11,12,6,53,8,41,7,64,19,35,20,58,29.933333333333334
18,53,10,7,8,29,11,61,13,65,13,69,4,24,26.6
9,49,6,63,9,53,10,52,1,13,1,72,55,92,37.23333333333334
20,36,19,21,14,65,4,0,10,13,20,76,33,68,29.96666666666667
6,34,8,4,15,35,20,11,16,52,13,53,17,40,23.5
2,47,17,67,8,62,20,65,10,43,9,32,70,61,38.56666666666667
16,18,11,27,13,22,6,72,19,73,9,13,31,43,27.333333333333336
14,71,10,45,14,68,4,56,18,79,2,22,66,67,40.16666666666667
8,19,17,69,2,57,20,61,5,39,0,21,47,72,33.1
0,37,12,32,1,25,15,74,14,10,13,47,38,7,23.166666666666668
6,37,10,56,9,14,0,60,7,31,18,22,82,6,26.800000000000004
13,33,1,71,13,8,1,74,20,78,12,11,66,79,36.833333333333336
13,38,17,74,11,67,8,75,7,1,15,49,7,74,33.1
8,35,18,61,5,4,18,44,2,29,8,74,54,69,32.699999999999996
0,5,8,3,2,63,0,33,9,30,14,56,77,84,30.96666666666667
16,75,4,13,10,8,12,60,6,65,9,39,11,45,26.733333333333338
2,68,9,68,0,58,1,72,0,63,15,41,14,28,30.666666666666668
19,41,6,14,5,58,10,5,3,58,19,70,89,68,36.233333333333334
16,27,17,40,14,6,16,79,9,59,8,45,96,52,37.2
14,63,13,51,4,73,4,27,12,24,2,34,62,84,36.0
19,20,11,37,14,18,2,5,14,13,12,0,91,81,28.200000000000003
13,63,11,43,9,47,14,76,4,16,18,30,23,31,28.33333333333334
4,28,14,9,13,38,1,21,4,71,12,78,89,17,30.133333333333336
6,62,19,6,0,3,17,44,0,48,6,8,70,32,24.8
8,59,3,37,6,52,11,62,12,18,6,48,92,100,40.66666666666667
17,18,11,51,0,70,1,16,20,3,13,44,97,41,31.400000000000006
4,10,14,71,1,0,1,53,20,24,3,52,68,13,24.96666666666667
9,71,6,53,19,59,0,57,11,41,17,9,37,77,34.86666666666667
19,19,4,26,11,57,3,26,1,57,13,28,78,84,33.800000000000004
19,56,13,7,18,44,13,6,20,35,18,79,48,6,27.26666666666667
0,39,10,40,2,67,3,42,8,72,5,73,64,82,38.66666666666667
3,73,16,3,14,37,8,25,8,38,8,63,93,83,37.333333333333336
19,48,18,52,17,80,10,20,15,41,12,76,0,0,27.200000000000003
3,14,14,62,13,52,12,1,17,52,4,46,2,85,28.033333333333335
3,3,15,77,0,22,19,34,12,1,9,11,37,65,23.933333333333334
20,24,9,58,11,15,9,24,17,79,8,5,24,42,25.2
20,29,18,61,10,46,4,49,4,24,11,68,69,79,37.73333333333333
11,76,6,12,7,48,1,79,2,63,0,59,86,21,34.96666666666667
12,65,6,57,7,45,9,36,9,28,20,17,95,75,37.733333333333334
3,21,6,37,3,10,4,12,20,21,15,67,14,38,19.8
0,45,7,47,20,49,2,61,11,35,11,19,69,35,30.866666666666667
7,26,11,60,14,48,12,15,6,80,12,21,19,95,32.2
17,14,5,17,16,6,16,5,14,28,1,51,94,9,22.96666666666667
3,48,18,22,3,29,13,46,20,63,2,65,11,16,24.833333333333336
7,65,0,68,7,9,7,58,11,31,17,16,89,41,32.733333333333334
17,68,6,51,20,6,13,49,15,20,6,7,16,8,20.933333333333337
4,78,11,2,15,80,7,3,13,64,18,23,43,70,32.5
10,14,0,64,12,14,8,13,2,33,7,79,67,97,33.46666666666667
8,7,7,24,17,60,16,0,13,11,10,52,74,11,23.5
18,42,3,65,0,13,6,71,5,10,15,36,10,24,22.333333333333336
1,1,4,55,2,17,12,49,11,30,17,15,74,24,24.066666666666663
12,44,7,54,9,11,7,76,3,31,17,65,8,81,31.300000000000004
11,31,3,20,13,6,6,52,0,37,6,80,67,51,29.46666666666667
5,47,1,49,11,80,5,18,6,48,12,55,82,14,32.06666666666667
18,54,15,23,16,65,16,13,18,30,12,44,50,27,29.3
18,61,8,9,3,72,12,41,10,8,5,0,40,4,20.866666666666667
13,23,15,0,8,17,17,13,18,45,3,43,3,2,14.833333333333334
16,18,5,26,7,9,5,67,10,53,16,13,36,38,23.733333333333338
17,43,17,45,8,66,8,26,8,31,20,9,26,9,23.366666666666667
8,73,20,80,3,27,18,33,14,54,8,10,99,32,36.300000000000004
11,79,0,80,16,76,9,52,8,48,13,8,79,56,40.16666666666667
1,38,16,57,18,46,20,48,0,35,6,5,93,63,34.93333333333334
11,63,7,70,17,3,9,70,16,73,2,36,21,74,34.63333333333333
2,69,16,37,6,39,18,4,10,55,11,73,12,89,32.766666666666666
4,49,2,8,19,12,12,39,9,18,4,27,98,21,25.433333333333337
3,79,19,29,14,14,10,73,3,6,15,60,42,58,31.666666666666668
8,77,16,25,9,4,13,58,13,40,7,6,99,39,32.199999999999996
17,19,16,1,15,17,11,19,9,80,14,77,62,32,29.066666666666666
5,63,9,1,0,42,20,56,0,78,0,1,72,0,25.53333333333333
5,33,14,9,18,46,4,11,15,76,11,10,22,92,28.200000000000003
11,44,4,1,9,6,14,58,3,30,0,14,29,63,22.133333333333333
12,70,7,65,8,69,2,72,18,23,7,24,10,12,27.333333333333336
13,5,3,30,7,45,14,16,13,33,5,43,65,22,23.833333333333332
18,5,0,61,8,23,20,42,11,45,10,38,24,13,22.433333333333334
18,78,0,0,15,56,7,0,14,74,11,76,19,96,34.766666666666666
7,78,8,0,15,32,19,19,16,40,9,23,36,94,30.733333333333334
14,28,1,5,2,34,8,30,15,57,9,56,3,76,25.166666666666668
12,80,9,55,6,46,6,18,2,24,9,20,40,29,26.03333333333333
4,69,12,28,18,34,16,10,19,42,3,3,71,23,26.600000000000005
6,55,20,44,13,74,13,22,1,36,0,63,2,58,29.133333333333336
6,1,5,68,20,24,8,27,10,61,3,60,19,54,26.83333333333333
4,59,9,65,3,49,19,80,12,36,11,31,58,13,32.300000000000004
3,43,9,27,15,30,1,17,8,23,7,74,14,34,21.93333333333333
1,11,17,39,10,74,1,34,12,24,9,40,20,9,21.03333333333333
11,55,12,24,8,14,19,44,4,53,10,54,57,7,26.93333333333333
3,34,7,25,9,73,18,6,17,53,7,64,62,54,32.666666666666664
3,21,16,8,15,54,16,1,16,78,17,25,11,34,22.500000000000007
3,29,9,9,20,63,13,20,0,38,20,60,79,91,35.93333333333334
12,12,14,6,1,11,13,43,7,1,7,16,2,61,15.833333333333332
3,40,0,53,18,55,15,68,2,55,10,8,92,82,39.2
20,61,7,3,16,65,9,31,13,38,11,74,91,38,36.1
15,17,4,14,18,34,18,47,8,17,18,26,90,3,25.033333333333335
10,54,2,37,5,72,14,44,11,72,18,34,59,94,40.166666666666664
14,13,16,69,11,13,0,14,0,23,5,22,11,35,17.933333333333334
1,47,9,6,18,7,14,51,11,12,2,9,35,85,24.46666666666667
8,11,0,51,1,0,15,14,0,53,5,47,1,70,20.766666666666666
6,43,4,70,2,36,4,13,1,14,8,26,65,29,24.53333333333333
13,67,16,0,7,32,13,22,0,28,13,65,26,37,24.7
13,13,1,38,1,59,13,6,9,65,16,22,40,40,25.06666666666667
18,54,7,45,18,5,3,48,8,58,18,70,0,76,31.06666666666667
14,78,6,7,10,52,14,37,18,62,6,3,70,53,32.766666666666666
5,5,20,66,8,43,0,5,0,30,6,77,2,33,21.166666666666668
15,7,15,2,9,36,11,71,18,35,9,1,40,93,28.566666666666666
7,66,0,21,12,40,2,45,4,59,0,19,73,4,26.033333333333335
20,35,3,53,2,52,16,56,5,46,19,79,90,32,37.93333333333334
11,30,11,63,8,37,20,54,16,6,1,2,82,31,28.56666666666667
8,50,17,0,11,54,6,60,6,37,0,28,72,8,26.466666666666665
20,36,19,41,15,48,2,27,17,70,3,12,56,48,31.06666666666667
12,78,18,60,6,57,10,8,6,12,10,38,42,51,30.3
17,26,15,23,3,15,2,59,7,34,18,6,0,44,19.4
2,35,1,53,15,45,8,69,0,32,8,6,93,92,36.766666666666666
14,59,18,4,1,31,17,79,1,51,10,42,27,75,32.0
3,33,16,3,18,12,4,18,11,28,15,61,4,77,22.900000000000002
16,73,14,73,14,14,13,12,11,39,2,19,39,35,27.400000000000006
11,78,18,76,10,14,15,41,2,28,10,60,76,96,41.400000000000006
16,53,14,45,20,6,10,13,11,3,17,11,88,5,23.9
15,19,12,54,2,10,19,25,12,25,8,63,33,27,23.6
19,14,20,39,14,33,7,29,17,45,6,28,37,37,25.466666666666665
14,41,18,24,10,77,19,4,20,62,0,15,13,88,30.366666666666667
12,3,0,47,7,58,1,59,2,13,1,23,23,82,25.56666666666667
8,17,12,78,6,46,18,7,13,3,10,49,100,25,30.300000000000004
3,39,11,61,5,22,11,38,8,21,19,4,76,80,31.733333333333334
3,23,11,6,8,35,1,14,10,70,3,44,67,20,23.900000000000002
14,59,5,41,15,45,2,75,1,43,11,75,54,66,37.733333333333334
18,31,9,12,14,41,15,35,9,64,5,53,0,73,27.700000000000003
6,25,6,58,4,7,17,67,0,35,13,25,89,23,28.733333333333338
9,39,17,73,12,76,4,71,1,22,0,76,33,59,35.86666666666667
0,9,16,24,7,48,5,54,0,80,8,10,73,80,32.7
5,65,13,69,19,71,12,25,14,19,1,52,53,48,34.43333333333334
19,0,4,43,7,76,9,28,18,20,0,76,92,21,31.300000000000004
8,32,4,55,14,69,13,54,19,49,6,19,56,68,35.2
16,38,2,34,10,27,2,59,8,61,19,58,40,70,33.266666666666666
17,79,9,75,13,1,9,54,2,43,9,71,14,25,29.366666666666667
20,24,0,0,3,8,8,59,0,24,19,67,65,34,25.366666666666667
13,30,20,46,8,73,1,65,18,28,16,76,42,62,36.66666666666667
9,65,1,69,10,48,10,35,18,11,10,0,46,62,29.866666666666667
13,53,2,38,15,1,19,17,1,7,13,77,37,21,22.866666666666667
8,41,5,21,0,74,11,19,1,80,7,80,84,99,41.43333333333333
3,65,4,20,8,9,13,46,20,51,9,1,10,88,26.400000000000002
3,78,7,25,15,74,12,80,2,25,15,16,57,19,31.066666666666666
12,7,3,55,7,8,8,37,7,1,8,31,44,43,20.96666666666667
13,41,1,51,4,76,14,47,0,23,3,26,2,7,20.833333333333332
13,21,8,17,1,7,11,48,0,64,8,54,83,1,25.200000000000003
4,55,4,46,2,69,16,14,12,77,3,62,45,17,30.46666666666667
4,61,19,19,19,63,19,34,8,79,2,72,32,82,38.0
12,14,14,19,10,8,8,38,17,8,17,42,76,82,29.6
5,19,1,71,9,74,16,71,2,51,10,11,45,34,30.56666666666667
9,26,17,17,8,26,5,26,6,6,18,65,17,63,23.26666666666667
13,59,0,43,11,19,14,80,2,57,14,70,40,26,32.06666666666667
19,70,11,79,2,4,8,0,12,5,15,51,74,63,32.10000000000001
10,45,13,61,19,29,2,61,8,7,14,20,89,68,34.96666666666667
16,44,4,11,15,48,20,66,1,30,20,8,75,86,34.96666666666667
13,46,14,78,9,20,8,79,6,38,12,53,85,2,33.76666666666667
13,10,15,26,7,60,8,29,6,80,12,72,9,23,25.73333333333333
20,78,14,74,4,59,16,36,3,53,3,27,44,100,40.2
13,35,10,20,0,10,7,31,1,17,10,39,32,98,25.866666666666667
16,62,13,48,19,62,8,5,12,5,10,44,16,18,23.666666666666668
6,13,8,57,13,76,10,45,15,27,18,17,53,24,28.03333333333333
19,68,2,61,7,2,6,15,16,8,20,24,86,31,28.233333333333334
15,7,0,24,12,48,19,36,5,54,17,7,60,67,28.96666666666667
17,33,14,75,8,40,5,46,10,70,1,74,89,70,42.1
11,3,16,38,8,46,11,16,8,33,10,28,86,1,23.9
9,58,14,56,8,24,1,38,10,71,7,46,34,26,28.800000000000004
3,75,0,20,1,72,17,28,5,30,0,2,82,34,28.46666666666667
13,28,7,55,14,16,20,10,6,74,9,52,16,65,28.366666666666667
1,5,3,65,20,65,3,70,11,6,4,76,31,13,26.33333333333334
14,70,12,6,4,59,11,15,11,78,2,22,55,21,27.86666666666667
2,33,16,31,6,11,14,51,18,30,14,67,80,97,37.233333333333334
1,75,13,16,0,45,16,80,2,53,12,1,13,22,24.433333333333334
10,74,1,45,5,24,6,43,2,33,14,12,22,61,26.233333333333334
1,13,14,76,19,60,9,61,15,57,6,50,30,60,34.400000000000006
18,49,9,8,7,22,10,73,1,14,8,20,39,39,23.733333333333334
11,80,11,67,12,12,13,25,4,13,11,44,4,8,21.4
9,50,7,27,6,63,6,74,4,15,2,44,10,56,27.066666666666666
4,56,2,12,3,40,17,61,1,56,7,74,10,75,30.700000000000003
5,79,1,71,15,70,13,30,6,66,18,21,32,83,37.833333333333336
1,53,0,20,12,48,17,21,18,18,3,42,68,3,23.96666666666667
4,62,20,27,14,2,16,22,14,68,11,13,71,67,32.00000000000001
19,61,19,68,8,66,4,0,19,55,4,2,71,31,31.86666666666667
0,5,13,32,19,24,16,2,11,16,6,54,75,11,21.800000000000004
17,9,9,0,2,36,5,9,4,57,1,25,36,52,20.400000000000002
12,42,11,54,17,31,16,41,10,54,19,76,80,78,41.33333333333333
3,14,4,28,4,54,18,44,6,49,19,44,88,30,30.933333333333337
0,36,15,2,19,8,18,64,9,9,13,73,78,27,28.233333333333334
3,1,8,77,11,47,14,66,17,69,15,53,17,37,30.8
13,34,3,77,15,51,12,39,17,58,1,36,37,14,28.833333333333332
5,55,19,78,15,0,9,28,14,64,7,14,78,41,32.43333333333334
4,44,14,0,11,59,16,18,19,37,17,75,71,69,34.93333333333334
19,68,11,79,16,1,14,32,20,8,17,7,22,84,30.06666666666667
20,19,20,43,16,3,2,40,3,40,0,63,10,23,21.233333333333334
4,55,11,13,17,41,18,27,6,41,18,42,88,1,28.433333333333337
0,59,13,21,14,56,6,69,1,49,6,1,96,30,32.266666666666666
6,8,13,23,16,14,11,24,18,79,11,27,3,66,23.56666666666667
12,6,16,70,20,51,15,20,6,5,0,12,87,99,34.13333333333333
15,70,16,27,19,10,3,53,17,30,2,72,93,25,34.06666666666666
3,75,13,13,4,18,4,45,3,53,16,9,87,94,35.16666666666667
5,49,2,48,17,39,1,29,13,21,16,68,82,75,36.233333333333334
16,75,13,80,5,3,8,43,2,5,11,49,36,11,25.36666666666667
2,43,0,8,10,10,9,72,17,34,13,61,92,71,34.900000000000006
20,41,5,8,7,69,14,1,14,66,15,25,1,26,21.700000000000003
3,34,6,26,4,45,12,15,8,5,2,65,12,82,24.400000000000006
15,65,19,73,11,33,1,77,19,28,7,38,2,25,28.433333333333337
6,27,13,51,10,33,19,63,14,29,19,47,40,17,27.76666666666667
1,77,18,26,4,15,19,76,17,21,13,68,76,58,37.06666666666667
12,56,6,16,17,45,12,55,7,63,5,39,11,89,32.2
8,75,5,5,10,53,17,73,18,58,0,15,37,4,26.566666666666666
9,24,3,31,3,51,15,64,14,59,10,80,46,62,35.00000000000001
8,39,3,51,2,21,9,76,7,56,5,65,69,74,37.1
11,43,6,65,19,14,15,15,2,56,18,75,86,7,31.900000000000002
10,43,15,48,5,74,11,35,2,13,6,13,65,98,34.63333333333333
12,49,13,32,11,79,19,37,4,70,1,79,19,84,37.36666666666667
19,52,0,31,0,10,3,58,12,1,17,39,67,66,29.433333333333334
13,45,0,60,6,37,18,14,13,74,1,55,47,99,37.0
14,6,14,39,12,3,6,59,15,56,7,31,44,36,25.46666666666667
19,54,2,48,20,15,7,5,16,2,1,67,52,89,31.16666666666667
11,67,16,23,0,9,7,58,5,9,9,14,5,82,23.9
7,57,6,1,2,13,14,53,6,36,10,77,69,94,35.1
4,75,1,70,4,77,12,73,17,67,10,79,91,79,49.6
20,9,13,31,14,74,19,70,13,80,10,2,56,15,30.76666666666667
4,46,3,31,2,75,7,77,13,11,16,35,27,11,25.133333333333336
12,2,15,23,20,44,18,72,2,41,17,2,76,62,31.666666666666668
18,50,20,0,8,48,7,7,0,58,6,39,92,32,29.8
11,27,20,6,6,22,8,22,5,27,3,30,74,15,21.366666666666667
15,75,20,5,12,76,6,46,19,27,6,56,44,43,32.9
9,68,15,24,15,75,5,61,15,31,17,51,98,26,38.13333333333333
4,74,6,73,2,78,11,31,0,33,15,32,58,23,32.03333333333334
18,8,0,64,0,68,19,24,7,23,8,1,39,19,21.799999999999997
19,18,18,16,14,15,10,61,3,46,3,46,40,24,24.333333333333336
6,17,14,1,10,25,19,61,19,63,11,34,41,29,25.66666666666667
9,67,20,13,2,45,2,67,17,19,3,41,44,16,26.333333333333336
9,8,19,53,11,52,15,22,2,76,18,58,20,44,29.266666666666666
13,55,10,4,8,54,16,53,10,61,17,9,41,82,32.96666666666667
12,12,11,45,5,78,4,48,4,18,8,76,63,64,34.1
18,51,7,70,17,59,1,40,19,20,2,57,76,78,39.46666666666667
13,35,15,75,15,18,15,35,0,53,4,39,24,68,30.333333333333332
17,11,15,80,20,69,8,52,1,51,15,26,59,24,32.63333333333333
7,35,3,57,14,20,20,62,8,59,17,78,56,91,40.03333333333334
16,60,5,29,0,1,17,22,12,78,16,21,20,31,23.56666666666667
11,52,4,57,2,71,0,36,4,28,8,59,13,82,31.63333333333334
14,21,20,8,16,71,18,24,3,60,0,56,21,85,31.333333333333336
0,1,1,29,7,70,2,36,14,25,9,71,29,80,28.56666666666667
15,15,14,63,20,74,19,3,6,39,8,11,27,66,28.433333333333334
1,61,2,6,7,32,4,58,20,5,14,60,69,54,30.299999999999997
1,66,0,74,7,2,7,23,6,64,2,66,0,50,26.200000000000003
3,6,6,33,8,48,10,9,14,29,8,31,7,63,20.666666666666668
10,21,2,48,6,41,0,36,15,50,18,45,5,56,25.56666666666667
4,79,17,69,11,31,2,19,15,37,12,22,3,16,23.100000000000005
13,22,19,8,8,17,12,56,7,70,1,74,81,40,32.56666666666666
12,12,17,34,16,22,14,23,13,28,19,14,66,7,22.233333333333334
15,2,18,78,6,29,16,67,19,78,7,69,92,81,44.23333333333334
13,76,8,19,4,51,14,25,10,33,10,6,47,62,28.833333333333332
10,33,9,16,17,17,0,35,10,67,19,9,98,77,33.63333333333333
4,4,5,41,3,34,20,25,8,67,13,64,25,70,28.7
17,12,0,18,2,67,5,5,2,77,4,48,74,56,30.133333333333333
5,60,17,60,20,59,1,62,6,24,18,39,80,83,41.03333333333333
3,11,3,48,5,30,14,26,10,37,11,65,45,47,26.733333333333334
19,45,14,4,15,35,5,67,0,40,18,63,32,87,33.56666666666667
20,61,19,4,7,1,1,7,20,33,14,66,71,52,29.166666666666668
0,29,13,38,1,38,3,55,15,46,12,5,57,62,28.9
0,11,17,47,18,35,9,15,12,1,20,77,63,38,27.56666666666667
1,68,14,6,17,41,10,64,15,23,18,70,49,94,37.43333333333334
20,75,5,72,0,21,18,46,3,41,20,13,41,50,31.366666666666667
20,13,20,67,3,22,7,2,5,76,10,22,9,47,23.4
9,78,18,40,6,70,9,62,6,6,11,10,96,74,38.66666666666667
19,14,1,75,2,30,4,77,13,18,13,11,43,80,30.76666666666667
10,34,9,64,0,20,1,4,13,9,17,70,24,93,28.433333333333334
0,68,19,46,17,3,17,20,18,48,7,19,10,30,22.8
5,57,10,59,14,3,19,20,15,47,20,52,10,67,29.1
16,77,3,49,19,60,4,16,7,57,11,59,13,47,31.200000000000003
18,45,12,27,5,53,10,71,15,11,7,36,39,73,31.866666666666664
17,31,14,48,2,39,15,33,2,55,11,12,44,71,30.1
4,15,8,40,20,66,9,8,12,54,2,34,68,7,25.633333333333333
15,57,15,39,5,76,17,33,6,18,6,23,43,3,25.26666666666667
10,78,8,77,9,50,16,57,19,69,2,49,35,72,40.300000000000004
12,3,4,66,9,40,5,58,9,8,8,77,47,51,29.733333333333334
6,19,20,60,9,58,13,31,8,64,13,68,48,90,38.400000000000006
10,66,1,37,18,41,1,53,14,58,20,64,94,52,40.13333333333333
5,42,6,47,6,74,17,28,11,25,17,59,81,97,40.26666666666667
14,67,15,43,16,70,7,41,11,61,16,45,56,65,39.166666666666664
12,27,6,61,9,15,9,51,6,21,6,67,10,9,21.233333333333334
18,9,1,22,19,34,13,74,13,3,17,30,56,99,32.36666666666667
12,23,15,67,9,64,6,0,19,63,2,1,12,82,28.133333333333333
8,18,11,48,9,44,16,7,11,50,17,8,39,92,29.56666666666667
2,33,14,59,4,49,14,22,14,17,7,28,85,52,31.233333333333334
16,58,16,45,3,1,20,65,12,6,19,69,17,94,33.1
10,13,5,55,11,79,17,27,17,10,9,16,35,75,28.933333333333337
20,54,7,16,6,6,10,67,5,64,16,51,40,67,32.166666666666664
4,65,13,5,13,70,18,28,6,7,10,15,48,21,23.833333333333336
20,6,3,48,8,76,15,78,3,67,6,68,71,51,38.733333333333334
8,45,13,4,3,69,13,64,19,58,19,54,57,66,36.9
14,9,17,37,12,42,6,36,3,72,12,48,41,42,28.833333333333332
8,4,9,13,16,57,7,0,17,25,8,22,19,61,20.400000000000002
16,37,9,23,1,16,10,14,17,62,15,13,92,4,25.133333333333333
10,9,16,23,12,19,16,53,12,47,0,76,35,61,29.133333333333336
17,13,3,54,11,23,3,63,15,22,14,11,42,96,30.400000000000002
13,48,11,6,7,52,17,32,17,2,2,16,29,27,20.466666666666665
19,47,1,68,3,72,5,22,9,31,14,21,1,94,30.300000000000004
18,73,15,62,1,79,9,25,9,19,7,27,37,75,34.13333333333333
20,15,7,27,14,19,11,5,4,73,14,67,74,87,34.50000000000001
4,28,8,29,16,62,4,36,9,28,7,50,2,87,27.633333333333333
15,75,16,55,19,79,8,53,9,11,2,49,61,74,39.56666666666667
20,16,3,56,6,23,3,45,12,34,15,44,92,32,30.86666666666667
0,0,9,47,17,28,5,73,15,21,20,3,23,49,23.06666666666667
7,80,7,38,19,36,11,8,7,23,7,20,4,13,19.23333333333333
15,80,4,66,9,74,13,34,4,8,5,78,72,22,35.400000000000006
1,46,8,25,1,52,13,12,13,19,5,5,82,12,22.733333333333338
19,54,11,42,17,44,9,70,16,41,11,6,43,47,31.66666666666667
8,28,7,63,20,47,15,49,2,7,7,6,63,50,28.56666666666667
16,35,6,0,6,76,6,48,11,77,11,53,70,41,34.1
20,6,18,8,15,12,0,13,1,38,19,10,32,59,19.766666666666666
17,56,7,73,5,40,12,50,0,10,5,68,21,85,33.46666666666667
8,4,19,35,10,16,9,44,5,66,12,37,22,39,23.766666666666666
20,27,10,32,17,47,19,9,12,78,20,54,78,21,32.9
0,71,8,35,16,8,19,42,3,4,5,43,13,61,24.33333333333334
2,0,13,62,20,44,10,38,6,28,2,72,50,55,30.3
17,37,12,33,19,66,17,56,7,78,0,40,69,6,32.96666666666667
13,4,13,23,19,57,17,18,0,16,6,53,99,32,29.033333333333335
4,36,14,4,2,34,5,49,15,39,6,70,37,78,30.033333333333335
20,69,6,57,8,51,7,6,9,4,17,58,95,13,31.600000000000005
0,44,18,60,19,56,17,78,17,45,8,22,0,33,28.900000000000002
